236	50.2
237	287.6
238	27.2
239	20.1
240	27.2
241	244.7
242	19.9
243	61.4
244	46.6
245	351.9
246	12.1
247	48.6
248	18.1
249	128.8
250	41.7
251	192.7
252	26.1
253	278.8
254	28.7
255	135.5
256	323.817
257	323.852
258	323.903
259	323.961
260	324.021
261	324.083
262	324.146
263	324.209
264	324.273
265	324.339
266	324.407
267	324.479
268	49.4
269	266.3
270	64.6
271	0.9
272	19
273	226.7
274	52.9
275	226.4
276	18.3
277	171.6
278	12.3
279	244
280	15.4
281	276.7
282	61.9
283	134.2
284	21
285	332.5
286	12.8
287	122
288	46.5
289	267.5
290	23
291	213.4
292	9.8
293	40.9
294	16.7
295	170.7
296	45.5
297	8.1
298	63.2
299	38.4
300	61.2
301	310.5
302	20.4
303	69.1
304	17.9
305	95.2
306	55.6
307	235.4
308	29.1
309	303.7
310	52.1
311	183.2
312	69.4
313	119.3
314	56.6
315	13.3
316	32.2
317	49.4
318	49.2
319	202.6
320	323.815
321	323.851
322	323.902
323	323.961
324	324.023
325	324.086
326	324.151
327	324.216
328	324.282
329	324.351
330	324.423
331	324.499
332	20.5
333	298.1
334	29.6
335	109.9
336	59.3
337	54.2
338	24.9
339	213.5
340	16.9
341	192
342	61.2
343	219.3
344	32.7
345	274
346	62.6
347	2.8
348	51.1
349	176.6
350	64.9
351	171.1
352	14.1
353	262.9
354	42.2
355	239.4
356	26.9
357	281.5
358	22.5
359	78.3
360	20.1
361	351.5
362	67.4
363	311.7
364	26.8
365	154.6
366	20.3
367	63.9
368	65.6
369	333.4
370	12.9
371	148.9
372	16.9
373	307.2
374	30.7
375	206.8
376	50.8
377	300
378	36.4
379	95.6
380	11.9
381	131.3
382	59.9
383	286.7
384	323.818
385	323.855
386	323.907
387	323.966
388	324.025
389	324.09
390	324.156
391	324.223
392	324.292
393	324.363
394	324.439
395	324.518
396	42.9
397	313.5
398	36
399	19.3
400	35.5
401	197.4
402	65.8
403	196.7
404	41.3
405	12.3
406	56.9
407	51
408	66.7
409	343
410	35.1
411	253.1
412	52.1
413	216.5
414	16.3
415	181.3
416	34.4
417	110.2
418	19.6
419	333.1
420	13.9
421	316.1
422	58
423	151.1
424	15.1
425	2
426	46.4
427	320.9
428	35
429	60
430	26.8
431	160.7
432	53.5
433	135.8
434	64.6
435	265.9
436	28.5
437	87.8
438	19
439	290
440	14.4
441	173.4
442	66.4
443	174.5
444	55.1
445	158.1
446	41.7
447	109.5
448	323.813
449	323.85
450	323.903
451	323.964
452	324.028
453	324.093
454	324.16
455	324.229
456	324.3
457	324.374
458	324.452
459	324.536
460	38.6
461	328.9
462	63.3
463	257.2
464	59.8
465	352.8
466	65.1
467	90.6
468	17.2
469	35.2
470	65.2
471	188.9
472	62.2
473	114.9
474	9
475	41.7
476	43.9
477	105.9
478	56
479	65.1
480	51.6
481	11
482	45.1
483	157.2
484	56.5
485	4.1
486	13.2
487	215.7
488	50.9
489	170.5
490	35.5
491	101.8
492	20.3
493	280.9
494	48
495	45.4
496	25.4
497	350.9
498	16.7
499	278
500	22.2
501	36
502	16.4
503	39.5
504	38.4
505	286.6
506	62
507	316.1
508	18
509	324.2
510	48.7
511	298
512	323.812
513	323.849
514	323.903
515	323.964
516	324.028
517	324.095
518	324.163
519	324.234
520	324.307
521	324.383
522	324.464
523	324.551
524	34.3
525	334.1
526	44.5
527	39.6
528	52
529	11.6
530	46.2
531	133
532	36.4
533	53.7
534	55.2
535	137.5
536	51.9
537	112.6
538	24.9
539	143.4
540	56.5
541	77.1
542	69.8
543	222.1
544	56.7
545	249.6
546	49.5
547	319
548	37.5
549	241.2
550	11.5
551	131
552	70
553	348.9
554	16.4
555	23.6
556	10
557	92.8
558	59
559	40.8
560	56.3
561	258.4
562	31.2
563	7.4
564	68.7
565	164.7
566	24.7
567	206.9
568	47.1
569	311.2
570	15.7
571	280.9
572	56.4
573	151.3
574	33
575	152.7
576	323.81
577	323.847
578	323.901
579	323.963
580	324.028
581	324.096
582	324.165
583	324.237
584	324.312
585	324.391
586	324.474
587	324.564
588	55.9
589	132.6
590	55.4
591	154.6
592	52.4
593	57.5
594	48.9
595	50.4
596	22.5
597	120.4
598	47.1
599	192.8
600	40.9
601	95.8
602	59.3
603	296.4
604	64.9
605	113.8
606	40.2
607	171.5
608	15.3
609	348.2
610	51.4
611	268.9
612	48.5
613	304.5
614	17.9
615	130.8
616	61.6
617	235.5
618	53.8
619	136.1
620	66.6
621	245.1
622	27.3
623	289.6
624	18.6
625	125.8
626	9.5
627	54.2
628	19
629	83.4
630	7
631	170.1
632	61
633	178.9
634	27.5
635	199.5
636	41.4
637	277
638	41.4
639	258.3
640	323.81
641	323.848
642	323.901
643	323.963
644	324.029
645	324.098
646	324.169
647	324.24
648	324.316
649	324.397
650	324.482
651	324.574
652	38.9
653	40.5
654	36.5
655	221
656	63.9
657	197.8
658	63.2
659	140.5
660	47.9
661	354
662	32.3
663	165.9
664	48.5
665	151
666	7.4
667	247
668	65
669	269.9
670	38.9
671	339.9
672	63.9
673	3
674	13.5
675	147.8
676	62.7
677	52.9
678	13.9
679	78.5
680	50.5
681	77.6
682	19.5
683	17.6
684	12.6
685	349.9
686	14.8
687	137.3
688	15.8
689	352.1
690	16.9
691	212.1
692	40.8
693	122
694	27.1
695	169.9
696	10.4
697	208.5
698	69.7
699	160.1
700	14.8
701	303.7
702	68.5
703	321.7
704	323.804
705	323.841
706	323.895
707	323.957
708	324.025
709	324.095
710	324.167
711	324.241
712	324.319
713	324.4
714	324.488
715	324.582
716	36.4
717	202.9
718	37.4
719	101.6
720	42.6
721	336.3
722	44.1
723	258
724	50.2
725	357.2
726	50.1
727	282.6
728	9.8
729	51.5
730	26.2
731	107.8
732	64.3
733	146.6
734	17
735	155.7
736	68.6
737	309.1
738	31.2
739	103.2
740	61.6
741	292.9
742	53.4
743	227.7
744	44.6
745	179.4
746	50.4
747	113.1
748	47.3
749	237.6
750	11
751	64.4
752	15
753	230.2
754	41.7
755	230
756	40.4
757	59.4
758	31.7
759	348.8
760	7.3
761	66.4
762	12.7
763	0.1
764	11.1
765	86.2
766	29.2
767	287.9
768	28.6
769	103
770	30.7
771	244.1
772	57
773	240.1
774	43.5
775	21
776	45.1
777	15.7
778	58.2
779	259.7
780	19
781	205.3
782	46.3
783	57.4
784	32.1
785	113.2
786	65.5
787	9.8
788	46.9
789	306.2
790	43.8
791	200.8
792	66.8
793	41.7
794	22.8
795	335.9
796	30.4
797	299.2
798	20
799	71.3
800	28.5
801	244.6
802	23.8
803	59.6
804	27.4
805	170.6
806	15.8
807	292.5
808	15.9
809	287.6
810	61.4
811	344.3
812	19.6
813	25.6
814	23.3
815	190
816	36.1
817	282.5
818	65.9
819	285.8
820	55
821	262.4
822	55.7
823	25.5
824	37.6
825	67.8
826	36.6
827	278.5
828	33.6
829	175.3
830	58.5
831	298.6
832	62.4
833	343.9
834	54.5
835	230.3
836	44.3
837	29.4
838	51.8
839	254.2
840	50.7
841	94.8
842	66.2
843	193.2
844	14.9
845	124
846	66.7
847	275.4
848	23.3
849	153.5
850	8.6
851	77.2
852	56.5
853	26.3
854	38.8
855	314.1
856	67.3
857	61.2
858	28.3
859	96.3
860	24.3
861	198.1
862	13.6
863	307.6
864	16.3
865	268.5
866	38
867	151.8
868	11.9
869	25
870	52.8
871	305.7
872	21
873	113.5
874	36.8
875	139.7
876	27.1
877	311.4
878	51.2
879	205.1
880	60.9
881	82
882	49.8
883	168.9
884	25.8
885	316.7
886	46.6
887	138
888	21.4
889	55.3
890	22.3
891	138
892	57.8
893	152.9
894	62
895	323.1
896	36.7
897	149.9
898	40.6
899	201.4
900	62.5
901	128.2
902	28.1
903	33.3
904	47.3
905	87.5
906	22.7
907	203.1
908	12.1
909	47.9
910	18.2
911	299.4
912	56.2
913	190.3
914	9.1
915	132.2
916	59.5
917	50.5
918	57.5
919	191.6
920	25.8
921	53.9
922	11.3
923	238.2
924	31.3
925	314.9
926	41.8
927	206.7
928	11
929	46.9
930	9.3
931	204.8
932	62.9
933	356.6
934	17.4
935	329.4
936	41.3
937	28
938	49.1
939	158.5
940	46
941	120.2
942	46.3
943	261.5
944	59.8
945	2.3
946	10.8
947	50.4
948	66.8
949	213.9
950	18.9
951	146.3
952	24.1
953	302.7
954	26.9
955	104
956	67.6
957	10.2
958	69.5
959	131.4
960	18.7
961	344.1
962	42.5
963	344.3
964	29.8
965	177
966	14.7
967	176.1
968	24.6
969	352.8
970	7.1
971	216.3
972	66.3
973	107.3
974	9.7
975	294.3
976	14.1
977	295.1
978	27.4
979	199.4
980	13.8
981	127.6
982	10.2
983	234.4
984	38.6
985	332.9
986	56.8
987	140.7
988	23.8
989	156.3
990	19.4
991	283.7
992	52.1
993	232.7
994	12.3
995	112.3
996	56.6
997	202.2
998	51.2
999	225.2
1000	67.7
1001	158.6
1002	7.5
1003	353.6
1004	51
1005	130.2
1006	36.8
1007	346.1
1008	11.2
1009	263.6
1010	11.6
1011	34.2
1012	19.5
1013	30.9
1014	22.3
1015	323.7
1016	13.5
1017	269
1018	27.2
1019	1.3
1020	57.5
1021	118.2
1022	14.7
1023	305.6
1024	37.1
1025	267.1
1026	41.8
1027	291.8
1028	39.2
1029	99.7
1030	63.2
1031	171.6
1032	61.8
1033	295.3
1034	47.9
1035	103
1036	37.4
1037	80.1
1038	49.3
1039	213.3
1040	64
1041	27.8
1042	31.3
1043	171.5
1044	56.6
1045	309.6
1046	66.6
1047	220.2
1048	49.9
1049	341.1
1050	52.8
1051	61.2
1052	57.6
1053	1.7
1054	47.3
1055	106.5
1056	55.7
1057	175.5
1058	11.9
1059	186.6
1060	27.1
1061	253.6
1062	63.9
1063	257
1064	19.7
1065	169.4
1066	13.9
1067	35.6
1068	39.5
1069	160.9
1070	10.5
1071	245.9
1072	68.9
1073	190.4
1074	19.6
1075	239.9
1076	27.9
1077	138.3
1078	36.2
1079	199.6
1080	58.9
1081	304.3
1082	67
1083	123
1084	24.5
1085	344.7
1086	48.9
1087	2
1088	46.1
1089	137
1090	18.7
1091	73.1
1092	46.9
1093	271.4
1094	11.2
1095	97.2
1096	63.1
1097	250.9
1098	41.6
1099	212.9
1100	15.7
1101	99.6
1102	66.2
1103	29.9
1104	27.1
1105	331.8
1106	25.6
1107	136.8
1108	61.8
1109	72.7
1110	42.6
1111	289.8
1112	51.8
1113	265.2
1114	18.6
1115	207.3
1116	12
1117	125.9
1118	29.8
1119	321
1120	51.2
1121	88.5
1122	49.7
1123	308.8
1124	45.8
1125	223.2
1126	7.1
1127	229.8
1128	22.1
1129	295.3
1130	55.3
1131	122.1
1132	9.1
1133	249.3
1134	69.7
1135	124.1
1136	60
1137	26.6
1138	34.7
1139	41.6
1140	34.4
1141	67.1
1142	14.9
1143	128.2
1144	10.7
1145	193.9
1146	9.1
1147	113.5
1148	14.5
1149	262.5
1150	38.2
1151	39.4
1152	13.7
1153	72.5
1154	44.4
1155	352.9
1156	27.9
1157	188.8
1158	50.4
1159	22.4
1160	18.6
1161	40.1
1162	35.4
1163	305.4
1164	56
1165	70.1
1166	68.9
1167	147.9
1168	45.2
1169	110.2
1170	60.2
1171	250.6
1172	8.4
1173	0.2
1174	45
1175	126.1
1176	35.6
1177	269.2
1178	50.9
1179	57.8
1180	47.3
1181	112.1
1182	13.5
1183	300.8
1184	22.9
1185	4.9
1186	62.6
1187	276
1188	65.3
1189	154.9
1190	16
1191	225.8
1192	37.2
1193	250
1194	65
1195	350.8
1196	23.1
1197	319.4
1198	50.2
1199	79.2
1200	57.9
1201	1.8
1202	12.6
1203	259.4
1204	9.3
1205	334.9
1206	29.2
1207	51.3
1208	15.9
1209	289.6
1210	67.2
1211	142.6
1212	34.2
1213	28.1
1214	47.2
1215	268.3
1216	23.3
1217	132.6
1218	51.7
1219	248.7
1220	12.4
1221	304.1
1222	36.4
1223	133.2
1224	26.1
1225	4.3
1226	67.9
1227	237
1228	24.8
1229	82.7
1230	26.7
1231	198.8
1232	47.2
1233	321.8
1234	52.4
1235	114.2
1236	12.8
1237	313.8
1238	13.5
1239	262.3
1240	66.5
1241	326.3
1242	35.8
1243	24.4
1244	25
1245	5.1
1246	17.5
1247	231.7
1248	10
1249	271.4
1250	32.3
1251	107.3
1252	67.7
1253	286
1254	10.2
1255	353.9
1256	19.6
1257	322.5
1258	23.1
1259	148.4
1260	47.4
1261	121.2
1262	54.1
1263	318.8
1264	28.7
1265	165.3
1266	49.2
1267	180.7
1268	35.7
1269	244.6
1270	27.2
1271	78.4
1272	67
1273	222.4
1274	33.3
1275	135.1
1276	10
1277	179.3
1278	15.5
1279	336.6
1280	18.1
1281	233
1282	30.2
1283	118.3
1284	30.2
1285	344.4
1286	52.9
1287	258.8
1288	38.6
1289	244.2
1290	16.8
1291	127.8
1292	39.8
1293	53.4
1294	35
1295	1.1
1296	10.1
1297	122.4
1298	42.6
1299	172.3
1300	62.6
1301	13.1
1302	66.4
1303	289.3
1304	22
1305	44.8
1306	50
1307	218
1308	19.3
1309	342.3
1310	20.1
1311	142
1312	54.9
1313	164.7
1314	15.5
1315	182.6
1316	31.9
1317	269.3
1318	43.2
1319	237.8
1320	56.8
1321	256.2
1322	10.7
1323	112.9
1324	59.3
1325	43.8
1326	43
1327	218.2
1328	41.4
1329	337.2
1330	17.9
1331	52.9
1332	16.2
1333	338.2
1334	68.7
1335	154.9
1336	36.4
1337	219.6
1338	66.9
1339	321.1
1340	35.5
1341	209.2
1342	36.3
1343	189.9
1344	57.4
1345	63.3
1346	68.6
1347	338.2
1348	37.6
1349	56.1
1350	44.8
1351	154.4
1352	38.5
1353	334
1354	68
1355	4.1
1356	21.9
1357	174.1
1358	43.9
1359	316.4
1360	57.5
1361	99.1
1362	32
1363	15
1364	30.8
1365	277.6
1366	43.3
1367	90.7
1368	10.6
1369	344
1370	47.4
1371	183.6
1372	31
1373	73.9
1374	53.3
1375	90.2
1376	62.6
1377	31.2
1378	25.2
1379	28.1
1380	27.6
1381	13.4
1382	10.1
1383	155.4
1384	33.5
1385	318.2
1386	28
1387	272.5
1388	58.7
1389	261.3
1390	18.9
1391	159.5
1392	7.9
1393	183
1394	19.6
1395	107.2
1396	54.2
1397	238.7
1398	46.2
1399	298.2
1400	9.5
1401	140.2
1402	33.8
1403	47.4
1404	50.7
1405	321.4
1406	13.5
1407	154
1408	28.6
1409	104.7
1410	30.4
1411	130.6
1412	38.2
1413	135
1414	7
1415	226.2
1416	38
1417	8.6
1418	48.9
1419	154.3
1420	58.5
1421	310.4
1422	35.3
1423	14.6
1424	56.4
1425	200.7
1426	43.9
1427	308.8
1428	67.1
1429	257.6
1430	65.4
1431	260.6
1432	14.2
1433	152
1434	55.6
1435	156.4
1436	22.6
1437	143.1
1438	11.5
1439	155.1
1440	26.6
1441	28.6
1442	62.1
1443	174.9
1444	67
1445	46.6
1446	59.9
1447	64.6
1448	49
1449	240.3
1450	8.4
1451	198.9
1452	39.9
1453	348.6
1454	7.3
1455	217
1456	9
1457	45.1
1458	17.4
1459	256.7
1460	58.5
1461	105.6
1462	35.4
1463	232.5
1464	25.2
1465	287.5
1466	63.3
1467	334.1
1468	22.4
1469	38.3
1470	33.1
1471	108.4
1472	10.5
1473	301.9
1474	65.5
1475	319.3
1476	9.7
1477	36.1
1478	55.4
1479	100.7
1480	25
1481	33.9
1482	7.4
1483	38.8
1484	47.3
1485	256.4
1486	30.7
1487	188.6
1488	64.5
1489	253.3
1490	21.7
1491	280
1492	11.5
1493	287.1
1494	7.5
1495	55.3
1496	61.4
1497	151.9
1498	19.7
1499	161.4
1500	66.5
1501	226.5
1502	46.8
1503	158.3
1504	37.5
1505	201.6
1506	15.2
1507	282.5
1508	9.6
1509	101.7
1510	30
1511	202.5
1512	60.1
1513	319.6
1514	16.9
1515	112.6
1516	46.4
1517	45.9
1518	18.4
1519	144
1520	40
1521	159
1522	14.4
1523	251.9
1524	19.7
1525	144.7
1526	69.4
1527	30.8
1528	7
1529	63.3
1530	16
1531	84.8
1532	12.1
1533	178.9
1534	66.1
1535	206.8
1536	36.5
1537	123.2
1538	34.1
1539	236.5
1540	17.6
1541	110.1
1542	45.2
1543	319
1544	37.3
1545	93.9
1546	68.3
1547	282.3
1548	68.7
1549	245.9
1550	25.9
1551	55
1552	57.6
1553	5.1
1554	47.8
1555	281.2
1556	26.3
1557	238.1
1558	35.2
1559	153.7
1560	49.2
1561	166.8
1562	39.9
1563	314.1
1564	7.4
1565	75.4
1566	52.6
1567	320.4
1568	13.4
1569	167.8
1570	51.4
1571	182
1572	42.3
1573	135.1
1574	59.1
1575	211
1576	9.6
1577	59.3
1578	17.4
1579	269.5
1580	26.6
1581	212.6
1582	47.8
1583	72
1584	26.3
1585	82.1
1586	61.6
1587	268.4
1588	50.2
1589	250.6
1590	26.3
1591	15.1
1592	37.8
1593	340.6
1594	52.2
1595	297.3
1596	27
1597	30.5
1598	27.9
1599	286.1
1600	51.9
1601	3.3
1602	53.2
1603	132.1
1604	40
1605	339.3
1606	48.8
1607	188.7
1608	55.3
1609	237.7
1610	60.4
1611	289.8
1612	50.6
1613	3.4
1614	27.8
1615	52.4
1616	10.4
1617	324.6
1618	30.9
1619	32.1
1620	65.5
1621	310.6
1622	58.1
1623	17.3
1624	7.2
1625	146.4
1626	60.1
1627	8.7
1628	27.7
1629	252
1630	60.4
1631	194.5
1632	61.4
1633	165.7
1634	53.8
1635	253.5
1636	23.8
1637	134.2
1638	66.3
1639	139.9
1640	11.5
1641	92.3
1642	69.8
1643	94
1644	44.1
1645	100.8
1646	44.1
1647	204.6
1648	49.4
1649	88.4
1650	69.6
1651	222.5
1652	44.6
1653	351.6
1654	47.8
1655	172.4
1656	21.9
1657	2.5
1658	69.8
1659	58.2
1660	10.6
1661	181.4
1662	11.2
1663	234.1
1664	11
1665	92.3
1666	17
1667	142.5
1668	41.1
1669	60.5
1670	51.4
1671	118.1
1672	62
1673	49.4
1674	12.5
1675	183.5
1676	36.2
1677	20.8
1678	38.7
1679	114.2
1680	60.3
1681	348.2
1682	9.4
1683	33.6
1684	14.5
1685	119.3
1686	32.9
1687	53.3
1688	26.7
1689	250.1
1690	46.8
1691	314.5
1692	20.7
1693	208.9
1694	11.3
1695	341.4
1696	23.2
1697	325.1
1698	17.3
1699	16.4
1700	63.1
1701	102.9
1702	16
1703	3.2
1704	67.8
1705	204
1706	18.3
1707	68.8
1708	36.8
1709	72.9
1710	18
1711	223.2
1712	66.5
1713	36.5
1714	30.3
1715	268
1716	39.6
1717	295.3
1718	10.3
1719	190.9
1720	21.7
1721	132.8
1722	13
1723	53.2
1724	47.3
1725	124.3
1726	62.5
1727	129.2
1728	11.4
1729	222
1730	47.8
1731	254.4
1732	12.5
1733	143
1734	65.1
1735	157.5
1736	9.7
1737	189.8
1738	43.9
1739	43.5
1740	46.8
1741	82.5
1742	53.3
1743	188.1
1744	19.9
1745	86.7
1746	25.6
1747	346.3
1748	30.1
1749	256.3
1750	19.8
1751	33.3
1752	59.9
1753	24.3
1754	34
1755	33.4
1756	37.8
1757	28.4
1758	11.2
1759	308.4
1760	46.8
1761	121.6
1762	10.6
1763	131.7
1764	66.4
1765	141.3
1766	65.3
1767	253.6
1768	57.4
1769	144.1
1770	53.6
1771	109.7
1772	11.9
1773	60.2
1774	32.2
1775	4.9
1776	39.7
1777	86.9
1778	39.3
1779	219.3
1780	39.2
1781	279
1782	24.7
1783	213.2
1784	65.8
1785	90.3
1786	19.1
1787	148
1788	45.7
1789	128.3
1790	19.5
1791	87.7
1792	41.5
1793	208.8
1794	19.2
1795	261.2
1796	54.3
1797	333.5
1798	31.4
1799	255.2
1800	68
1801	27.8
1802	17
1803	338.5
1804	45.5
1805	260.1
1806	58.4
1807	262
1808	33.4
1809	225.8
1810	54.5
1811	353.8
1812	55.2
1813	49.9
1814	28.5
1815	232.4
1816	8.7
1817	30.1
1818	26.7
1819	208.7
1820	44.2
1821	180.5
1822	18
1823	336
1824	60.2
1825	219.8
1826	36.2
1827	232.3
1828	41.7
1829	284.5
1830	51.4
1831	123.6
1832	25.1
1833	300.7
1834	21.3
1835	206.1
1836	11.3
1837	277.5
1838	30.3
1839	143.5
1840	50
1841	286.8
1842	64.8
1843	186.2
1844	35.7
1845	260.2
1846	12.2
1847	168.8
1848	46.5
1849	292.2
1850	41.3
1851	146.1
1852	24.1
1853	259.7
1854	21.7
1855	163.8
1856	60.6
1857	70.8
1858	32.5
1859	233.7
1860	66.7
1861	192.3
1862	28.9
1863	88.5
1864	23.1
1865	150
1866	46.2
1867	300.3
1868	60.3
1869	120.3
1870	63.1
1871	62.9
1872	31.5
1873	137.4
1874	25.7
1875	204.7
1876	11.7
1877	28.1
1878	17.1
1879	139
1880	11.1
1881	50.4
1882	58.3
1883	291.9
1884	22.5
1885	239.3
1886	45.9
1887	268.4
1888	39
1889	78.9
1890	7.9
1891	184.4
1892	8.7
1893	48.3
1894	33.1
1895	133.2
1896	23.6
1897	206
1898	48.6
1899	270.2
1900	9.2
1901	36
1902	56.8
1903	111
1904	43.7
1905	337.9
1906	21.8
1907	8.1
1908	52.3
1909	319.6
1910	45.2
1911	315.1
1912	36.4
1913	349.9
1914	42.5
1915	84.6
1916	40.1
1917	111.7
1918	28.8
1919	323.2
1920	51.2
1921	150
1922	11
1923	44.1
1924	60.3
1925	283.5
1926	65.6
1927	153.1
1928	22.8
1929	270.3
1930	53.2
1931	279.5
1932	16.4
1933	50.7
1934	36.5
1935	86.1
1936	16.1
1937	167.9
1938	34.7
1939	178.1
1940	64.6
1941	327.8
1942	20.6
1943	224.5
1944	60.6
1945	215.9
1946	27.4
1947	350.2
1948	53.4
1949	284.3
1950	49.1
1951	11.2
1952	16.3
1953	275.3
1954	52.6
1955	239.4
1956	28.1
1957	108.3
1958	65
1959	44.7
1960	10.2
1961	156.8
1962	26.3
1963	348.3
1964	42.1
1965	279.3
1966	39
1967	242.9
1968	15.2
1969	315.2
1970	8.2
1971	111.7
1972	15.4
1973	193.1
1974	67.6
1975	190.7
1976	24
1977	333.6
1978	32
1979	92.3
1980	58.6
1981	108.9
1982	17.5
1983	109.1
1984	28.3
1985	101.1
1986	22.9
1987	310.6
1988	10
1989	343.3
1990	55.4
1991	306.9
1992	35.6
1993	91
1994	10.4
1995	225.8
1996	16.2
1997	340.1
1998	51
1999	257.8
2000	60.6
2001	101.2
2002	67.2
2003	33.8
2004	46
2005	282.8
2006	65.3
2007	292.3
2008	13.6
2009	345
2010	65.3
2011	237.8
2012	48.7
2013	302.1
2014	40.1
2015	20.6
2016	27.8
2017	329.7
2018	27.6
2019	312.6
2020	14.1
2021	116
2022	24.4
2023	292.9
2024	64.4
2025	70.4
2026	12.2
2027	327
2028	33.8
2029	155.2
2030	64.5
2031	302.1
2032	10.8
2033	19.2
2034	62.1
2035	1.6
2036	20.8
2037	335.3
2038	30.5
2039	258.4
2040	23.4
2041	5.3
2042	13.4
2043	56.1
2044	59.3
2045	164.6
2046	37.8
2047	327.6
2048	21.3
2049	218.4
2050	53.3
2051	40.7
2052	39.5
2053	285.6
2054	14.1
2055	190.2
2056	59.6
2057	24.5
2058	38.9
2059	57.5
2060	63.4
2061	175.8
2062	18.5
2063	245
2064	17.5
2065	274
2066	13.5
2067	319.5
2068	33.7
2069	151.8
2070	59.5
2071	82.3
2072	32.1
2073	343.8
2074	7.9
2075	66
2076	64.2
2077	160.2
2078	38.9
2079	93.5
2080	58.3
2081	337.1
2082	66.7
2083	300
2084	42.4
2085	263.6
2086	13.8
2087	264.8
2088	34.1
2089	183.9
2090	9.9
2091	74.8
2092	40.2
2093	2.4
2094	44.8
2095	258.9
2096	32.2
2097	234.9
2098	15.7
2099	253.8
2100	37.7
2101	166.6
2102	67.7
2103	63.5
2104	30.7
2105	154.3
2106	35.6
2107	30.7
2108	47.6
2109	179.6
2110	15.1
2111	157.2
2112	68.8
2113	213.1
2114	41.7
2115	143.4
2116	52.2
2117	340.3
2118	25.3
2119	50.7
2120	61.4
2121	67.6
2122	43.7
2123	62.5
2124	69.3
2125	357.8
2126	27.4
2127	43
2128	47.5
2129	85.9
2130	50.9
2131	327.1
2132	39.8
2133	16.2
2134	8
2135	275
2136	13.6
2137	91.3
2138	36.2
2139	102
2140	32.2
2141	23.3
2142	58.4
2143	242
2144	65.4
2145	313.3
2146	19.5
2147	273.9
2148	53.7
2149	115.2
2150	48.4
2151	33.5
2152	24.6
2153	144.3
2154	24.6
2155	45
2156	26.6
2157	30.3
2158	9.6
2159	307.4
2160	65.6
2161	228.2
2162	42.3
2163	310.9
2164	8.3
2165	218.2
2166	21.1
2167	332.9
2168	17
2169	233.5
2170	20.1
2171	115.7
2172	58.9
2173	141.7
2174	21.5
2175	244.9
2176	20.3
2177	74.7
2178	40.3
2179	151.2
2180	55.8
2181	173.3
2182	62
2183	300.1
2184	43.5
2185	198.8
2186	8.5
2187	271.8
2188	36.1
2189	346.1
2190	52
2191	58
2192	55.5
2193	272.5
2194	49.1
2195	93
2196	25.1
2197	92.4
2198	16.2
2199	142.7
2200	25.4
